artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Beyoncé,2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,0.0575,0.687,278282,0.887,2.21e-06,1,0.27,-5.04,0,0.0826,114.941,4,0.853,68
Doja Cat,6Uj1ctrBOjOas8xZXGqKk4,Woman,0.0888,0.824,172627,0.764,0.00294,5,0.117,-4.175,0,0.0854,107.998,4,0.881,85
Shakira,2rurDawMfoKP4uHyb2kJBt,Te Felicito,0.234,0.695,172235,0.636,0.0,5,0.081,-4.654,1,0.317,174.14,4,0.575,78
BLACKPINK,0ARKW62l9uWIDYMZTUmJHF,Shut Down,0.00412,0.82,175889,0.686,0.0,0,0.184,-5.102,1,0.038,110.058,3,0.668,70
Bad Bunny,6Xom58OOXk2SoU711L2IXO,Moscow Mule,0.294,0.804,245940,0.674,1.18e-06,5,0.115,-5.453,0,0.0333,99.968,4,0.292,82
The Weeknd,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,0.0215,0.65,191014,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,83
The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.0383,0.591,141806,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,35
Demi Lovato,3gXWe15nwrjfhjYQ5RqLx7,29,0.00507,0.322,163028,0.698,0.0,1,0.249,-3.812,0,0.0542,183.963,4,0.288,56
Shawn Mendes,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,0.0248,0.603,172267,0.691,0.0,5,0.583,-5.805,1,0.0372,147.148,4,0.577,75
Ed Sheeran,6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),0.924,0.528,185422,0.309,2.1e-06,0,0.282,-7.398,1,0.0329,133.83,4,0.307,68
Labrinth,6LtHYDgYHRCHoKK3snfr2w,I’m Tired (with Zendaya) - Bonus Track,0.651,0.375,187944,0.133,0.0,0,0.0695,-10.624,0,0.0352,131.721,4,0.192,65
Drake,1vbn9fEyw1IYhqgZJdu9ZB,Falling Back,0.238,0.718,266179,0.758,0.00653,10,0.11,-8.29,1,0.0703,118.989,4,0.349,61
The Rare Occasions,0sTlGEld0h8kIPZaKDYUf4,Notion,0.0673,0.309,195121,0.883,0.00111,9,0.0849,-3.825,1,0.0808,159.488,4,0.312,82
Charlie Puth,1BSMpVGWs3v5BZKnAQziAc,Light Switch,0.105,0.69,185681,0.626,0.000335,6,0.0881,-5.693,1,0.306,184.009,4,0.912,12
Jack Harlow,62Yo3FDddWY8ydu6PW2wyz,Nail Tech,0.00508,0.677,206385,0.557,8.36e-06,1,0.0984,-8.409,1,0.0694,150.127,4,0.1,65
Kendrick Lamar,2FeBslNBMdR9V58uv6hd2t,N95,0.377,0.79,195950,0.67,2.32e-06,1,0.119,-5.527,1,0.105,139.956,4,0.408,1
Future,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.314,0.463,189893,0.642,0.0,1,0.0686,-4.474,1,0.34,83.389,4,0.339,83
Justin Bieber,2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),0.127,0.81,193322,0.655,8.16e-05,8,0.105,-6.779,0,0.0698,150.002,4,0.809,66
Lauren Spencer Smith,5S9Zs5g9lTWnLIboN1pdlU,Fingers Crossed,0.616,0.603,175345,0.473,0.0,5,0.31,-7.23,1,0.0511,109.494,4,0.446,3
Billie Eilish,3GYlZ7tbxLOxe6ewMNVTkw,TV,0.83,0.412,281381,0.236,0.00653,4,0.147,-15.159,0,0.0379,140.214,4,0.119,84
Tate McRae,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,0.0134,0.614,206772,0.644,7.07e-06,2,0.117,-5.372,0,0.0426,160.036,4,0.651,51
Omar Apollo,2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),0.598,0.697,216680,0.336,0.00528,9,0.107,-10.395,1,0.0424,82.029,3,0.31,78
BTS,10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,0.0432,0.559,193594,0.885,0.0,1,0.333,-4.515,1,0.189,172.029,4,0.683,72
Doja Cat,0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),0.0777,0.801,182907,0.601,3.23e-05,8,0.145,-7.574,0,0.255,159.969,4,0.74,78
Rauw Alejandro,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,0.356,0.869,224997,0.694,0.00125,1,0.0878,-3.35,0,0.0783,90.02,4,0.511,81
Kendrick Lamar,5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,0.183,0.7,332229,0.812,0.0,1,0.0756,-8.128,0,0.297,97.405,4,0.801,58
Beyoncé,1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,0.00453,0.545,215460,0.641,6.59e-05,10,0.171,-6.398,0,0.0998,121.892,4,0.464,74
Shawn Mendes,2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,0.616,0.398,222800,0.286,0.000146,7,0.0912,-11.881,1,0.033,78.262,4,0.0666,74
Demi Lovato,1O9AseW10CTi6nBLoj0O6K,SKIN OF MY TEETH,1.29e-05,0.458,162516,0.947,0.0,11,0.179,-2.308,0,0.221,130.941,4,0.478,43
Beyoncé,3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,0.0843,0.674,273998,0.625,0.0015,1,0.11,-9.593,1,0.0514,120.004,4,0.208,68
Elton John,72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,0.0746,0.667,202246,0.75,0.000198,0,0.197,-4.602,1,0.0906,126.041,4,0.486,76
Rema,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),0.382,0.801,239318,0.806,0.000669,11,0.114,-5.206,1,0.0381,106.999,4,0.802,87
Rosa Linn,6zJejIfVYLgjud3lTk4DLB,SNAP,0.107,0.565,179551,0.636,9.9e-06,0,0.447,-8.198,1,0.0638,170.01,4,0.525,6
Stephen Sanchez,0T5iIrXA4p5GsubkhuBIKV,Until I Found You,0.727,0.539,177720,0.508,0.0,10,0.174,-6.05,1,0.0288,101.358,3,0.227,81
Meghan Trainor,0QHEIqNKsMoOY5urbzN48u,Made You Look,0.345,0.838,134256,0.525,1.92e-06,10,0.0771,-3.562,1,0.0665,144.981,4,0.884,84
Taylor Swift,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,0.69,0.643,174783,0.363,5.17e-05,0,0.115,-11.738,1,0.0767,139.865,4,0.23,83
Kendrick Lamar,2g6tReTlM2Akp41g0HaeXN,Die Hard,0.319,0.775,239027,0.736,0.00116,1,0.127,-8.072,0,0.247,100.988,4,0.362,76
Latto,4pi1G1x8tl9VfdD9bL3maT,Big Energy,0.0453,0.937,172540,0.793,0.0,11,0.341,-4.431,0,0.115,106.022,4,0.794,67
Central Cee,3LtpKP5abr2qqjunvjlX5i,Doja,0.38,0.911,97393,0.573,0.0,6,0.403,-7.43,1,0.288,140.04,4,0.972,82
Gunna,3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),0.00783,0.773,136267,0.422,0.00693,1,0.129,-4.572,0,0.187,77.502,1,0.488,74
The Kid LAROI,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,0.0858,0.376,164782,0.657,0.0,7,0.0884,-4.658,1,0.0768,80.565,4,0.203,73
João Gomes,0KbGTtipoc4GnUiYEVzfQh,Meu Pedaço de Pecado,0.369,0.668,157176,0.887,1.39e-06,11,0.257,-4.404,0,0.0564,151.92,4,0.907,68
Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,90
Glass Animals,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,88
Harry Styles,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,0.122,0.548,174000,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,88
Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,deja vu,0.584,0.442,215507,0.612,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,0.178,87
Tate McRae,4l0RmWt52FxpVxMNni6i63,you broke me first,0.798,0.66,170227,0.379,0.0,4,0.0913,-9.357,1,0.0543,124.027,4,0.0762,86
Seafret,1Fid2jjqsHViMX6xNH70hE,Atlantis,0.0529,0.4,229173,0.479,2.14e-06,8,0.115,-7.989,0,0.0308,166.159,4,0.213,85
Taylor Swift,5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0.274,0.631,613027,0.518,0.0,0,0.088,-8.771,1,0.0303,93.023,4,0.205,85
Billie Eilish,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,0.767,0.332,298899,0.225,0.00349,0,0.128,-8.697,1,0.0348,81.055,3,0.297,85
The Weeknd,5QO79kh1waicV47BqGRL3g,Save Your Tears,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644,88
Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,telepatía,0.112,0.653,160191,0.524,0.0,11,0.203,-9.016,0,0.0502,83.97,4,0.553,85
Måneskin,3Wrjm47oTz2sjIgck11l5e,Beggin',0.127,0.714,211560,0.8,0.0,11,0.359,-4.808,0,0.0504,134.002,4,0.589,84
The Kid LAROI,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),0.0383,0.591,141806,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,83
Dua Lipa,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,0.0123,0.793,183290,0.793,0.0,11,0.0951,-4.521,0,0.083,123.95,4,0.679,83
Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,drivers license,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137,87
Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,0.0451,0.807,230747,0.893,2.79e-05,11,0.366,-3.745,0,0.0347,126.011,4,0.537,83
Ariana Grande,35mvY5S1H3J2QZyna3TFe0,positions,0.468,0.737,172325,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,82
Adele,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,0.578,0.604,224695,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13,82
Doja Cat,60ynsPSSKe6O3sfwRnIBRf,Streets,0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,83
Dua Lipa,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,83
Måneskin,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,0.00165,0.75,173347,0.608,0.0,1,0.178,-4.008,1,0.0387,132.507,4,0.958,84
SZA,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,0.499,0.436,279204,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,82
BTS,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,82
Bruno Mars,02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,0.182,0.586,242096,0.616,0.0,5,0.0927,-7.964,1,0.0324,148.088,4,0.719,81
Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,81
Doja Cat,3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),0.259,0.764,208667,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,0.781,81
24kGoldn,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732,81
Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,0.524,0.449,198371,0.465,1.02e-06,0,0.303,-8.964,1,0.0791,89.087,3,0.543,81
Drake,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),0.0635,0.849,242966,0.424,0.0,5,0.0834,-9.579,0,0.324,145.887,4,0.153,80
Polo G,18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,0.41,0.789,165926,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,0.437,80
Lil Tjay,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,0.451,0.907,205458,0.393,1.35e-06,4,0.135,-7.636,0,0.0539,104.949,4,0.202,79
Bad Bunny,2JPLbjOn0wPCngEot2STUS,Yonaguni,0.276,0.644,206710,0.648,0.0,1,0.135,-4.601,1,0.118,179.951,4,0.44,79
Riton,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.0076,0.824,169153,0.862,0.000132,2,0.303,-3.424,1,0.126,122.98,4,0.801,79
Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,0.304,0.664,210560,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,0.194,80
Lil Nas X,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),0.293,0.593,137704,0.503,0.0,8,0.405,-6.725,0,0.22,178.781,4,0.71,79
Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,34+35,0.237,0.83,173711,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,79
Internet Money,1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,78
J. Cole,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),0.0622,0.597,218802,0.587,0.0,7,0.214,-7.026,0,0.137,140.021,4,0.0753,78
Drake,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),0.0618,0.578,192956,0.449,2.17e-06,1,0.119,-6.349,1,0.286,136.006,4,0.1,80
Bad Bunny,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,0.0303,0.856,203201,0.618,0.0,7,0.0866,-4.892,1,0.286,81.993,4,0.391,79
The Kid LAROI,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,0.467,77
Lil Nas X,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),0.0221,0.741,212353,0.691,0.0,10,0.0476,-7.395,0,0.0672,150.087,4,0.892,77
Tiësto,6f3Slt0GbA2bPZlz0aIFXN,The Business,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235,77
Bad Bunny,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,0.145,77
BTS,6jjYDGxVJsWS0a5wlVF5vS,Butter,0.00323,0.759,164952,0.459,0.0,8,0.0788,-5.187,1,0.0948,109.997,4,0.695,77
THE ANXIETY,07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,0.0153,0.773,162680,0.47,0.000193,2,0.0851,-7.93,1,0.0299,94.995,4,0.399,77
"Tyler, The Creator",5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),0.269,0.493,121573,0.653,0.0,0,0.511,-5.666,0,0.0466,142.347,4,0.852,76
Rauw Alejandro,3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,0.302,0.78,199604,0.719,0.000196,3,0.0931,-3.613,0,0.0506,127.962,4,0.336,76
Masked Wolf,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,0.175,0.778,132780,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,0.472,74
Myke Towers,1xK1Gg9SxG8fy2Ya373oqb,Bandido,0.122,0.713,232853,0.617,0.0,8,0.0962,-4.637,1,0.0887,168.021,4,0.682,74
J Balvin,6D2TCm4nf5nxAcdGJ7w3QP,Qué Más Pues?,0.0272,0.903,217360,0.817,0.000311,8,0.242,-3.972,1,0.095,102.014,4,0.732,74
Kanye West,7CC6UbCs4iGsePSzFxYxNn,Moon,0.898,0.319,156091,0.236,1.62e-05,5,0.272,-9.644,1,0.0318,162.351,4,0.254,74
Melanie Martinez,03f7xZmt2wHCIDJBFPK8G4,Soap,0.254,0.595,209427,0.689,5.44e-06,6,0.129,-6.107,0,0.148,168.112,4,0.213,73
Teto,07AQkmp456NpEnT8HR7WLy,M4,0.08,0.88,170000,0.59,0.0,8,0.184,-4.709,0,0.204,119.97,4,0.723,72
George Henrique & Rodrigo,7IIDB25xKfPbw595U53Ose,Vai Lá Em Casa Hoje,0.527,0.456,191524,0.828,0.0,8,0.961,-3.638,0,0.276,157.663,4,0.616,71
Marília Mendonça,4qsOrxBv09HhNSpsgMRXdC,Esqueça-Me Se For Capaz,0.276,0.799,169059,0.685,0.0,6,0.13,-5.366,0,0.0725,122.013,4,0.623,71
Emmy Meli,3nOz1U41SZZ0N3fuUWr9nb,I AM WOMAN,0.122,0.646,232813,0.471,0.0,10,0.125,-9.247,1,0.157,170.084,4,0.455,71
Farruko,2B4GHvToeLTOBB4QLzW3Ni,Pepas,0.00776,0.762,287120,0.766,6.98e-05,7,0.128,-3.955,1,0.0343,130.001,4,0.442,70
Kanye West,6Hfu9sc7jvv6coyy2LlzBF,Hurricane,0.0466,0.587,243187,0.561,0.0,0,0.109,-6.569,1,0.146,80.009,4,0.351,71
Mc Kevin,4DWKtQVURjepn8uzBgmwuv,Doutora 3,0.11,0.882,157088,0.419,0.0,7,0.215,-11.967,1,0.11,109.912,4,0.163,70
Dilsinho,7xoW9ae2eFXgzw2JFkttmq,Mensagem Apagada,0.785,0.631,175131,0.596,0.0,0,0.352,-7.708,1,0.0377,145.957,4,0.535,69
Cardi B,1XXimziG1uhM0eDNCZCrUl,Up,0.0012,0.868,156945,0.795,0.0193,11,0.0461,-6.044,1,0.269,166.0,4,0.819,69
Grupo Menos É Mais,1jweGFaVZxEVrOHKsLpPY4,Adorei,0.642,0.746,179452,0.668,0.0,7,0.109,-6.496,1,0.0398,151.853,4,0.798,69
Tones And I,2N8m6CYs74qQO4mjVcXO30,Dance Monkey,0.69,0.824,209438,0.587,0.000105,6,0.149,-6.401,0,0.0937,98.029,4,0.514,75
Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,The Box,0.104,0.896,196653,0.586,0.0,10,0.79,-6.687,0,0.0559,116.971,4,0.642,85
SAINt JHN,72GVdRHK49beKrC1NqRCqj,Roses - Imanbek Remix,0.0149,0.785,176219,0.721,0.00432,8,0.285,-5.457,1,0.0506,121.962,4,0.894,68
DaBaby,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,181733,0.69,0.0,11,0.101,-7.956,1,0.164,89.977,4,0.497,77
Powfu,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),0.731,0.726,173333,0.431,0.0,8,0.696,-8.765,0,0.135,144.026,4,0.348,82
Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,Falling,0.123,0.785,159382,0.431,0.0,10,0.0887,-8.756,0,0.0364,127.085,4,0.236,77
KAROL G,7k4t7uLgtOxPwTpFmtJNTY,Tusa,0.295,0.803,200960,0.715,0.000134,2,0.0574,-3.28,1,0.298,101.085,4,0.574,76
Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,ROXANNE,0.0522,0.621,163636,0.601,0.0,6,0.46,-5.616,0,0.148,116.735,5,0.457,76
Post Malone,21jGcNKet2qwijlDFuPiPb,Circles,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,87
Lil Mosey,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,0.207,0.774,162547,0.554,0.0,0,0.132,-7.909,1,0.0383,99.034,4,0.349,75
Justin Bieber,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),0.3,0.806,212867,0.546,0.0,9,0.102,-6.637,1,0.0575,147.986,4,0.874,76
Drake,466cKvZn1j45IpxDdYZqdA,Toosie Slide,0.289,0.83,247059,0.49,3.04e-06,1,0.113,-8.82,0,0.209,81.604,4,0.845,69
Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,0.604,0.459,215107,0.575,0.0,3,0.0885,-4.858,1,0.0573,111.881,4,0.183,86
Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,Say So,0.264,0.787,237893,0.673,3.35e-06,11,0.0904,-4.583,0,0.159,110.962,4,0.779,78
Maroon 5,4cktbXiXOapiLBMprHFErI,Memories,0.841,0.775,189486,0.327,0.0,11,0.0821,-7.241,1,0.0557,91.05,4,0.595,85
Future,1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),0.067,0.795,237918,0.574,0.0,2,0.15,-6.903,0,0.487,142.053,4,0.537,74
Jawsh 685,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),0.234,0.767,171375,0.481,0.0,0,0.269,-8.52,0,0.0803,150.076,4,0.761,75
Harry Styles,3jjujdWJ72nww5eGnfs2E7,Adore You,0.0237,0.676,207133,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,0.569,84
Topic,3H7ihDc1dqLriiWXwsc2po,Breaking Me,0.223,0.789,166794,0.72,0.0,8,0.129,-5.652,0,0.218,122.031,4,0.664,76
Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,0.902,0.704,245426,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,4,0.243,84
Shawn Mendes,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749,81
Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562,83
Cardi B,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),0.0194,0.935,187541,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,4,0.357,79
Surfaces,1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,0.137,0.869,158948,0.555,0.0,5,0.0746,-5.984,1,0.0454,112.003,4,0.738,75
Eminem,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),0.145,0.808,210800,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829,86
Justin Bieber,16wAOAZ2OkqoIDN7TpChjR,Yummy,0.345,0.676,208520,0.506,0.0,9,0.118,-6.652,0,0.0958,145.842,4,0.497,69
Dua Lipa,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,0.167,0.73,221820,0.729,1.39e-06,4,0.349,-3.434,0,0.0884,113.011,4,0.467,77
BENEE,3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),0.291,0.862,223488,0.631,0.000209,7,0.123,-4.746,1,0.0515,128.978,4,0.841,61
Surf Mesa,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),0.0686,0.674,176547,0.774,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,0.33,77
Lady Gaga,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),0.021,0.672,182200,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,76
Travis Scott,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0.0546,0.598,175721,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605,84
Post Malone,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925,86
Maluma,1yoMvmasuxZfqHEipJhRbp,Hawái,0.185,0.783,199112,0.727,2.46e-05,6,0.0626,-3.454,0,0.389,180.067,4,0.558,77
Regard,2tnVG71enUj33Ic2nFN6kZ,Ride It,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,80
Travis Scott,6gBFPUFcJLzWGx4lenP6h2,goosebumps,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,88
Black Eyed Peas,5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),0.0295,0.732,214855,0.716,0.000758,10,0.73,-6.968,0,0.0561,105.093,4,0.666,64
THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,0.233,0.716,165978,0.537,0.0,0,0.157,-7.648,0,0.0514,129.979,4,0.28,76
Bad Bunny,2DEZmgHKAvm41k4J3R2E9Y,Safaera,0.0103,0.607,295177,0.829,0.0,2,0.107,-4.074,1,0.379,96.172,4,0.685,77
Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12,89
Juice WRLD,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,0.349,0.511,239836,0.566,0.0,6,0.34,-7.23,0,0.2,83.903,4,0.218,85
Ariana Grande,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),0.223,0.597,228482,0.45,0.0,8,0.382,-6.658,1,0.0418,178.765,3,0.537,81
JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),0.866,0.464,208687,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604,77
Dua Lipa,3AzjcOeAmA57TIOr9zF1ZW,Physical,0.0137,0.647,193829,0.844,0.000658,0,0.102,-3.756,1,0.0457,146.967,4,0.746,76
Travis Scott,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446,85
Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412,82
Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,7 rings,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327,85
Halsey,5p7ujcrUXASCNwRaWNHR1C,Without Me,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533,74
Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,0.74,0.652,169354,0.557,0.0,1,0.124,-5.714,0,0.0318,150.073,4,0.483,87
Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,Shallow,0.371,0.572,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323,85
Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,Lover,0.492,0.359,221307,0.543,1.58e-05,7,0.118,-7.582,1,0.0919,68.534,4,0.453,91
Gesaffelstein,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),0.0933,0.658,202093,0.671,0.000927,2,0.115,-12.21,1,0.0363,100.966,4,0.166,84
